trial,target_finger,target_hand,pressed_finger,pressed_hand,timing_ms,press_ms,points,chord_size,cycle
1,i,r,r,r,550,30,1,1,0
2,r,r,m,r,350,-120,0,1,1
3,r,r,i,r,700,80,1,1,2
4,m,r,m,r,450,-70,3,1,3
5,m,r,r,r,900,-220,0,1,4
6,r,r,m,r,900,-20,1,1,5
7,i,r,m,r,900,-170,0,1,6
8,i,r,r,r,700,30,1,1,7
9,m,r,i,r,550,-120,0,1,8
10,i,r,r,r,350,80,1,1,9
11,i,r,m,r,450,-70,1,1,10
12,r,r,r,r,450,-220,0,1,11
13,r,r,r,r,550,-20,3,1,12
14,m,r,i,r,350,-170,0,1,13
15,m,r,m,r,700,30,3,1,14
